商标	符号	0.8021616676596098	0.7844480872154236
违纪	贪污	0.8553070808817336	0.7723093628883362
环境	生态	0.9639794039966495	0.8987944722175598
实践	进行	0.904690597419426	0.3181900680065155
买卖	营销	0.8945166925953429	0.6684002876281738
合理	合理性	0.6681246189781542	0.7799157500267029
辛勤	夜以继日	0.7345193134595275	0.8288585543632507
手续	过程	0.7730774988326532	0.31312528252601624
渣	废品	0.5874456360352467	0.8991577625274658
高峰	山巅	0.0	0.0
收费	缴纳	0.8961878133451247	0.8103554248809814
享受	大快朵颐	0.0	0.0
怯懦	胆小鬼	0.0	0.0
杂事	闲事	0.5043881040439944	0.0
言语	语言	0.7428955809499148	0.5148564577102661
借口	理由	0.8424816548117582	0.7965981364250183
与	以及	0.8390233172977232	0.5377939939498901
怯弱	狗熊	0.0	0.0
惠顾	照顾	0.0	0.0
迷人	气质	0.9145691401719555	0.9186844229698181
果粉	米粉	0.0	0.0
榜样	样子	0.8256187400313729	0.6248899102210999
愚钝	大智若愚	0.0	0.0
打假	扫黄	0.6855584234196986	0.8458669781684875
均衡	全面	0.9450385276682317	0.6880866885185242
制约	收敛	0.7025931462660283	0.43355849385261536
经营者	纳税人	0.9238540946221278	0.8427108526229858
瘦弱	苗条	0.8533136125336007	0.0
前途	道路	0.9017265325580299	0.7536800503730774
遛弯	走路	0.0	0.0
爱心	慈善	0.829319796165247	0.4163508415222168
光盘	硬盘	0.7098961619576954	0.0
一体化	集成化	0.0	0.0
销魂	陶醉	0.0	0.0
光荣	流芳百世	0.48878269445479244	0.0
观后感	影评	0.0	0.0
恼怒	愤慨	0.699891433344073	0.0
帮助	赞助	0.9403245891360348	0.5800787210464478
拥戴	崇拜	0.7996294255354803	0.9305675625801086
扯淡	闲聊	0.0	0.0
旅程	旅行	0.8425452728216702	0.9346345663070679
男孩	小伙子	0.8941494145874169	0.8881692886352539
见解	意见	0.9131152585882162	0.6732687950134277
穷苦	贫穷	0.5881982207798002	0.715301513671875
生命	性命	0.8039875890658525	0.6010545492172241
滚蛋	滚开	0.0	0.0
维他命	维生素	0.7736466547653009	0.0
多元化	年轻化	0.38876724076065006	0.0
宝贵	金子	0.7987627990595483	0.649730384349823
结构	系统	0.921970898314243	0.7080778479576111
玩偶	工具	0.0	0.0
丧失	失独	0.0	0.0
肚量	肚子	0.21234992726537333	0.0
娇气	公主	0.34173993005743575	0.0
寒暑假	黄金周	0.0	0.0
笑料	活宝	0.5017226753277572	0.0
百货	商场	0.8515026510386475	0.6723607778549194
信息化	智能化	0.0	0.0
茶道	茶叶	0.6290834185417877	0.7824061512947083
罪孽	犯人	0.0	0.0
感冒药	退烧药	0.0	0.0
难点	问题	0.8267536399101361	0.7252610921859741
同事	朋友	0.9226472892518559	0.8971696496009827
名字	姓氏	0.6756759344626677	0.0
网站	网页	0.715823834569469	0.8235442042350769
名誉	名气	0.704411859700471	0.3434673845767975
七情六欲	欲望	0.33431423759638973	0.0
审理	问讯	0.0	0.0
工具	器具	0.6822155667406989	0.0
意思	意义	0.8912828124639345	0.6388397216796875
优惠	降价	0.8359681335022058	0.6637693047523499
伴随	陪伴	0.773318708599888	0.7613343000411987
尘垢	污秽	0.2474181633076179	0.0
猫腻	阴谋诡计	0.0	0.0
吃醋	争风吃醋	0.0	0.0
软着陆	经济	0.5017758176971713	0.5427541136741638
生产力	创新	0.9291701952088779	0.9401558041572571
上市	盈利	0.9526267389513959	0.9112422466278076
泼妇	女强人	0.0	0.0
载体	书本	0.8216772894424901	0.7257171273231506
地址	小区	0.8259806634414719	0.6244101524353027
价钱	票房	0.7827156146116216	0.8769994378089905
表彰	进步	0.9138600399064924	0.582818865776062
理论	结论	0.7843640490099981	0.7191019058227539
烦闷	失眠	0.0	0.0
亲人	敌人	0.9519484671817675	0.8412532806396484
跳槽	移动	0.8444646663830075	0.7992078065872192
饮酒	喝茶	0.9058455608075988	0.8070089817047119
财运	桃花运	0.0	0.0
女权	女性	0.0	0.0
一般	差	0.9569304921194978	0.8588184118270874
赌局	扑克牌	0.0	0.0
宋	明	0.8721436898417845	0.775721549987793
雾霾	阴天	0.0	0.0
程序	指令	0.903709849999164	0.6537849307060242
关键字	关键	0.0	0.0
松驰	疲软	0.0	0.0
平等	平均	0.7669724408836945	0.059245262295007706
经营	张罗	0.6350198269562121	0.40346330404281616
客套	礼貌	0.0	0.0
利用	使用	0.9702047651958969	0.8013724088668823
审查	自纠自查	0.0	0.0
炖	焖	0.00024375429248857383	0.0
喜欢	崇敬	0.8898978305913884	0.8531528115272522
暗号	密码	0.0	0.0
规律	原理	0.9402179622310729	0.778327226638794
轻率	鲁莽	0.4730055815665676	0.0
手法	方法	0.9728818748500403	0.7345181703567505
准则	规则	0.9378844553825154	0.9164194464683533
迂腐	墨守成规	0.0	0.0
闯祸	惹是生非	-0.0016159220736853691	0.0
清晰	一清二楚	0.6290863686047821	0.0
姐妹	闺蜜	0.0	0.0
扎实	脚踏实地	0.945235004661473	0.907421886920929
事物	东西	0.9295197152269675	0.7327261567115784
睡	寐	0.21068360400179154	0.0
忌妒	妒嫉	0.01761979960921543	0.0
俱乐部	富人	0.8348236325072051	0.6318209171295166
味道	鼻子	0.829652719230399	0.8931400179862976
绩点	老师	0.0	0.0
关心	放任	0.7425498732011072	0.5715860724449158
空间	世界	0.956878684130752	0.5605371594429016
僻静	冷静	0.654720149412209	0.0
字符	程序	0.0	0.0
裁判	足球	0.9636475321191879	0.6201168298721313
股票	银行	0.9751869636070241	0.7838253974914551
红颜	面容	0.37214604057502393	0.0
著名	著作	0.9414397866336149	0.514890730381012
可能性	可靠性	0.7318254257197214	0.7135739326477051
占有	争取	0.8996334967521621	0.7346329689025879
合肥	巴黎	0.5063913266000938	0.6992462277412415
热线	焦点	0.6774957926726791	0.5683057308197021
影响力	破坏力	0.0	0.0
温度	湿度	0.7723688517995713	0.7594879865646362
痛苦	忍辱负重	0.0	0.0
偶遇	艳遇	0.0	0.0
公众	媒体	0.9333192388936686	0.6629689931869507
姑娘	青春	0.9105144849201444	0.7302986979484558
多媒体	设备	0.9563146349248666	0.7639495134353638
韩	日	0.9612035480234119	0.846058189868927
钱	利	0.8693021371700181	0.45555827021598816
细心	三心二意	0.0	0.0
博物馆	剧院	0.7365947496039735	0.7579713463783264
诵读	歌唱	0.6268429150936954	0.0
阳光	雨露	0.36271256036393956	0.0
竞争	考试	0.9425343496063288	0.4313581585884094
消灭	灭菌	0.06467263487585226	0.0
饭局	交际	0.27458122498399745	0.0
媚俗	高雅	0.5488985030591266	0.9517927169799805
密码	账号	0.3143884746130072	0.0
夫人	孩子	0.8213801150344742	0.19470371305942535
简化	优化	0.8963089278729222	0.8473629355430603
侵害	性侵	0.0	0.0
故事	剧情	0.8631903435785574	0.5760619640350342
调整	整合	0.8074959474063098	0.7508284449577332
亲密	缠绵	0.4666247712585918	0.0
创新	发明	0.9599175788425821	0.8311349749565125
带头	敢为人先	0.0	0.0
公约	规章	0.8292999881565198	0.8367042541503906
高大上	超凡脱俗	0.0	0.0
解闷	排遣	0.0	0.0
放肆	大胆	0.0	0.0
合同	协议	0.9385092134444573	0.7228001952171326
私语	嘀咕	0.5292934666285833	0.0
大概	差不多	0.9361573163153103	0.8840656876564026
比如	譬如	0.9378749029365825	0.7780148983001709
友善	清新	0.723418360669881	0.8443989157676697
胆小鬼	兔子	0.0	0.0
繁荣	泡沫	0.7923568089623058	0.8361366391181946
智力	想象	0.9062103469906843	0.48532634973526
茶馆	企业	0.9029285293934218	0.20943954586982727
消极	四大皆空	0.0	0.0
爱怜	同病相怜	0.0	0.0
激励	缅怀	0.8543530531586314	0.6194100379943848
灌输	讲解	0.8457086756964383	0.8975571990013123
车辆	行人	0.9482444342814986	0.758467972278595
偏见	认知	0.803661631216737	0.9122266173362732
北京市	成都市	0.8989642101532834	0.7791101336479187
水果	西红柿	0.7502908401460401	0.7411266565322876
艺术家	地理学家	0.0	0.0
干涉	管理	0.8875986418557781	0.6278650760650635
管理	托管	0.5750927794117424	0.5802657604217529
书籍	图书馆	0.9508743218969365	0.8705888986587524
框架	组织	0.839301261963613	0.6698340773582458
炮兵	海军	0.5522352412513218	0.7755880951881409
学习	上课	0.8344392855539712	0.47954946756362915
图书馆	文化宫	0.49319186486997174	0.0
欲望	情欲	0.0	0.0
独立	啃老	0.0	0.0
同学	同事	0.9228807861003302	0.9420985579490662
语文	数学	0.8866284191352627	0.8902518153190613
低贱	崇高	0.0	0.0
海域	渤海湾	0.8199136029241808	0.7538020014762878
奖赏	惩罚	0.33364272240956694	0.0
名称	外号	0.7191161147223051	0.0
霸气	气场	0.0	0.0
数据库	信息	0.81849987165593	0.7475961446762085
波涛	海水	0.8163683084931828	0.7711555361747742
唱	颂	0.6252628846135526	0.48574134707450867
鬼话	谎言	0.5015674336297397	0.0
顺应	附和	0.022201037505070114	0.0
较真儿	死板	0.3374026558137301	0.0
乐观	阳光	0.875047437016331	0.3542310297489166
羞辱	辱	0.6691673859810761	0.0
赋予	给予	0.9259871245675775	0.7757867574691772
伪善	虚伪	0.0	0.0
在行	熟练	0.329018256468787	0.0
怪异	奇怪	0.8752519782627299	0.7547774910926819
谦卑	谦逊	0.0	0.0
反应	反响	0.7830820249872891	0.8773130178451538
过时	落伍	0.8227895274899789	0.9583209156990051
金钱	钱财	0.8385332967386531	0.8441869020462036
种	栽	0.9725356774358369	0.7062787413597107
对话框	窗口	0.0	0.0
弥补	补偿	0.9258035000934884	0.8099446892738342
财力	精力	0.9404054734130723	0.7836904525756836
功夫	素养	0.6726202580067764	0.6011585593223572
竞争力	鉴赏力	0.37803217906493486	0.0
比赛	团队	0.8096298718841842	0.2986321449279785
企业家	作曲家	0.8281244032256424	0.6372839212417603
素菜	牛肉	0.37955410586172444	0.0
报警	报告	0.8087827318337946	0.3738595247268677
残疾	死亡	0.8015937707529321	0.5824323892593384
指导	斥责	0.0	0.0
利润	成本	0.9725671407277587	0.9197404384613037
思想	智力	0.9275890647632425	0.7122777700424194
配合	违抗	0.18531672554093506	0.0
电话	邮件	0.7463223965210874	0.0
公司	代销店	0.0	0.0
苹果	香蕉	0.8860112521752292	0.0
盈利	亏损	0.942347094615615	0.8865693807601929
公益	善心	0.0	0.0
总理	主席	0.8758153200630852	0.9164730310440063
医生	护士	0.9350494154598903	0.8074895739555359
疼爱	溺爱	0.7792558383079772	0.9726282954216003
新闻界	舆论界	0.8574635771274007	0.8171495199203491
眺望	展望	0.7581001477422035	0.5990778207778931
发怒	恼羞成怒	0.0999516259736474	0.0
执着	倔强	0.0	0.0
牵强	勉强	0.008196809418894585	0.0
散伙	离别	0.6520681602630972	0.0
支柱	骨干	0.899145677254348	0.7623130679130554
慰劳	犒赏	0.0	0.0
心态	心境	0.9421914707694299	0.7700436115264893
走神	愣	0.0	0.0
诀窍	秘籍	0.0	0.0
成果	果实	0.9222691918646483	0.498175710439682
恼	怒	0.0	0.0
犹豫	踟蹰不前	0.0	0.0
作用	功能	0.8551352169166325	0.5798739790916443
怜爱	爱怜	0.0	0.0
化肥	化学肥料	0.11027044468392884	0.0
物流	顺风	0.11442976282698075	0.877525806427002
皮肤	眼睛	0.9304808012895507	0.6935563087463379
印象	大脑	0.8709379594246628	0.5750959515571594
阶层	皇室	0.5179151590166963	0.0
新鲜	空气	0.933781550060216	0.6064893007278442
法庭	律师	0.9364341551967088	0.6879185438156128
文章	理论	0.8250875634242041	0.5565285682678223
行星	月亮	0.7842700682421619	0.8551059365272522
日记	文章	0.7645153932684531	0.7451874017715454
食物	水果	0.6790933760073397	0.7770615816116333
俗	美	0.8190861925388786	0.4134829044342041
会员卡	会员	0.7980448922511855	0.0
欧洲	南美洲	0.7914491531254835	0.5648286938667297
风景	山水	0.9184489610734786	0.7705927491188049
文体	骚体	0.0	0.0
没劲	兴致勃勃	0.4119455306783392	0.0
新浪	腾讯	0.0	0.0
服装	裙子	0.7597278633282846	0.0
凉快	炎热	0.0	0.0
歌舞	迪斯科	0.5390619730310952	0.7763015627861023
小学生	大中学生	0.0	0.0
汽车	越野车	0.4398440548492938	0.0
团购	购买	0.0	0.0
平台	环境	0.8372607208899396	0.5399469137191772
研讨	争论	0.8230866907503227	0.6262934803962708
演说	说话	0.7545459451410588	0.6373872756958008
虚拟	编造	0.7413740846725138	0.0
高风险	风险	0.0	0.0
感动	热泪盈眶	0.8066342536267506	0.5882526636123657
底薪	工资	0.7319886048455102	0.0
扶持	提携	0.7046655473714963	0.589591920375824
有效	有用	0.8716985024194153	0.5714702606201172
圆满	大功告成	0.7588968966743703	0.0
邀请	诚邀	0.0	0.0
破烂	破烂不堪	0.0	0.0
信誉	信用	0.8554091958030308	0.9093375205993652
孤单	寂寞	0.768717459552231	0.0
会见	会晤	0.5855963694715983	0.7985066771507263
背地里	背后	0.0	0.0
实质	本质	0.8779760398127766	0.9328516125679016
枯萎	凋零	0.7336052714990268	0.0
互联网	因特网	0.835580830372849	0.8041255474090576
课程表	课表	0.0	0.0
洁癖	网瘾	0.0	0.0
讲座	座位	0.8991615037831142	0.40540069341659546
粗鲁	文盲	0.4790052408860179	0.0
女士	白骨精	0.0	0.0
电话	设备	0.9122483125952373	0.4747779369354248
欢迎	迎宾	0.0	0.0
气温	高温	0.924111444369837	0.8818942308425903
成功	失意	0.7390921001823376	0.4157923758029938
积极	消极	0.9532923729587996	0.6899513006210327
君子	小人	0.8632669494539011	0.9449663758277893
认真	马虎	0.8320197050218453	0.5061343312263489
北大	清华	0.8764925934636506	0.7478249669075012
国王	女王	0.9125508172490471	0.8257162570953369
商业	工业	0.9614450424767191	0.8682840466499329
闺房	卧室	0.0	0.0
削减	裁员	0.8932717604045557	0.7591341137886047
检验	查	0.7955501535394419	0.5381444096565247
席位	位置	0.9566657193422402	0.5949571132659912
奖励	记功	0.0	0.0
麻利	灵活	0.8673298098927948	0.5096061825752258
随意	随便	0.8962627673090009	0.7794482111930847
奋斗	努力	0.9166242176954195	0.7979525923728943
高兴	兴奋	0.9383119648355707	0.9297657012939453
猜忌	多疑	0.6792913055052046	0.0
轻蔑	藐视	0.0	0.0
服气	口服心服	0.7060675597643424	0.9234693050384521
入场券	门票	0.9160790183310112	0.7901610732078552
生物钟	地球仪	0.0	0.0
年级	成绩	0.8960295535852549	0.5644494295120239
矩阵	数据	0.0	0.0
杯子	饮料	0.3959149693252422	0.0
杯子	实体	0.4276607772856079	0.0
困倦	生病	0.6350697365414968	0.0
政敌	情敌	0.0	0.0
灾区	地震	0.8473582668272978	0.41832730174064636
生日	蛋糕	0.8417364803846176	0.8263881206512451
泡沫	肥皂	0.5771434804984249	0.0
电影	导演	0.9072324622614976	0.6359761357307434
学生	老师	0.9735021281661954	0.6898776292800903
自动	手动	0.0	0.0
大学	中专	0.6873264894985032	0.6208269596099854
交易	交换	0.7161615235070384	0.3419486880302429
快乐	欣喜若狂	0.6425411313645356	0.0
邪念	非分之想	0.0	0.0
平静	心平气和	0.737391513497408	0.0
任命	委以重任	0.0	0.0
瞎扯	编造	0.0	0.0
相信	信赖	0.7159995612275947	0.7605482935905457
支部	面部	0.8339395719612418	0.5556628704071045
正义	人民	0.9156183271736928	0.764135479927063
转基因	大豆	0.0	0.0
白宫	宿舍	0.6972801622024988	0.43999263644218445
解释	分解	0.8900253715992369	0.5961223840713501
自卑感	历史感	0.0	0.0
距离	速度	0.9193369429611137	0.6166543364524841
投资者	收入	0.9390586662287328	0.646729588508606
网络	硬件	0.9239632885418746	0.8834885954856873
责任	保险	0.9352488671700996	0.640869140625
比赛	胜利	0.9026606533843629	0.4466094672679901
亲近感	荣誉感	0.0	0.0
壁橱	衣服	0.0	0.0
无用功	效率	0.0	0.0
课程	学校	0.9670985957670232	0.7419305443763733
学者	学习	0.8543875834597733	0.5404223799705505
超市	食品	0.7725320301291327	0.6863264441490173
家属	丈夫	0.9065237135062831	0.6293199062347412
国企	私企	0.0	0.0
勾画	描摹	0.0	0.0
想法	主意	0.7931718229668595	0.8917624354362488
美	靓	0.0	0.0
牢固	坚不可摧	0.7562589206515998	0.0
凌乱	乱七八糟	0.4244818169613852	0.0
工作	干活儿	0.6333836532839049	0.0
恭贺	恭喜	0.0	0.0
拍马屁	谄谀	0.0	0.0
PC	计算机	0.9173129253645735	0.5444525480270386
行	可以	0.9449969776987965	0.3999345600605011
死党	共和党	0.0	0.0
歌剧	工业	0.7759571236207653	0.5128175616264343
轻浮	轻松	0.826688425907784	0.0
职业	教育	0.9637500447015769	0.6990606784820557
物理	质子	0.7857649916177782	0.7832643985748291
网球	球拍	0.7173692631514434	0.0
缓慢	飞快	0.5826956250879802	0.5799251794815063
人民币	美元	0.8787775510023446	0.7189708948135376
青年	中青年	0.9534962108453636	0.7425713539123535
境界	意境	0.8790236822156814	0.7536989450454712
跋扈	骄横	0.0	0.0
弘扬	发扬	0.9631584297310096	0.9355050325393677
恶劣	坏	0.9073338268736841	0.7542368769645691
更加	愈发	0.4874196287640587	0.0
优秀	出众	0.9218510744001863	0.40281277894973755
计算机	新闻	0.9553645179789702	0.5906669497489929
期刊	协会	0.7959465664346514	0.788793683052063
纸老虎	狮子	0.0	0.0
冷静	荒凉	0.8344875643159885	0.7755234241485596
乡村	故事	0.8411694072951024	0.43761515617370605
出路	山路	0.8809609337917365	0.6194705367088318
能源	危机	0.5788051457088611	0.5361505150794983
房价	面积	0.9355956047125717	0.6197771430015564
龙头	老大	0.8324258083957465	0.6294265389442444
安排	部署	0.9514911324221844	0.7250860333442688
文明	吸烟者	0.0	0.0
普及	担当	0.8848732917063659	0.6568065881729126
困难	自怨自艾	0.455274433813496	0.0
造型	照片	0.9258198829639225	0.6925410628318787
抠门儿	小气	0.0	0.0
假货	赝品	0.7794004984462766	0.8126164674758911
拖后腿	拉后腿	0.0	0.0
天下	气候	0.8467096729673312	0.2145131528377533
轻	善	0.9056848625178946	0.8461904525756836
日程	季度	0.599307881126747	0.7582027316093445
宇宙	蚂蚁	0.7717264523766874	0.6924020051956177
面包店	绿豆粥	0.0	0.0
结盟	无理取闹	0.0	0.0
免税店	飞机	0.0	0.0
逃课	创业	0.0	0.0
态度	秋波	0.8380385863081681	0.0
但	但是	0.986327808859165	0.7986327409744263
赢	胜	0.9239476101363189	0.6816695332527161
调查	努力	0.9410061665268319	0.4716939926147461
玻璃	魔术师	0.4668302202933854	0.7947987914085388
干扰	上网	0.9390906413943276	0.6483432054519653
课堂	美食	0.8838214549912788	0.7563178539276123
情节	黄色	0.9550620763700576	0.7134515643119812
计算机	电脑	0.9826427991406395	0.8638868927955627
讲价	打架	0.0	0.0
教授	黄瓜	0.8227265135492543	0.4586026966571808
控制	恐高	0.0	0.0
阻力	天花板	0.7213754906236673	0.796240508556366
WTO	世界贸易组织	0.22980123065051217	0.0
紫禁城	故宫	0.4764089964064915	0.7715606689453125
算盘	计算机	0.5814174163172339	0.0
